,dwv_order_make_haikou_1.order_id,dwv_order_make_haikou_1.product_id,dwv_order_make_haikou_1.city_id,dwv_order_make_haikou_1.district,dwv_order_make_haikou_1.county,dwv_order_make_haikou_1.type,dwv_order_make_haikou_1.combo_type,dwv_order_make_haikou_1.traffic_type,dwv_order_make_haikou_1.passenger_count,dwv_order_make_haikou_1.driver_product_id,dwv_order_make_haikou_1.start_dest_distance,dwv_order_make_haikou_1.arrive_time,dwv_order_make_haikou_1.departure_time,dwv_order_make_haikou_1.pre_total_fee,dwv_order_make_haikou_1.normal_time,dwv_order_make_haikou_1.bubble_trace_id,dwv_order_make_haikou_1.product_1level,dwv_order_make_haikou_1.dest_lng,dwv_order_make_haikou_1.dest_lat,dwv_order_make_haikou_1.starting_lng,dwv_order_make_haikou_1.starting_lat,dwv_order_make_haikou_1.year,dwv_order_make_haikou_1.month,dwv_order_make_haikou_1.day,O_location,D_location
456769,17592367672645,3,83,898,460106,0,0,0,0,3,18283,2017-05-01 08:24:28,2017-05-01 08:19:31,53,23.0,7141dce159067f11000011b5ce09a666,3,110.191,20.0476,110.333,20.0411,2017,5,1,1285.0,2043.0
456770,17592367946204,3,83,898,460107,0,0,0,0,3,6985,2017-05-01 08:27:47,2017-05-01 08:25:35,18,12.0,85c55f66b13418710701f40810430303,3,110.3433,19.9841,110.3761,20.0061,2017,5,1,3657.0,1085.0
456771,17592368356867,3,83,898,460108,0,0,0,0,3,10887,2017-05-01 08:59:28,2017-05-01 08:55:49,28,24.0,64469e3e590687951f015ed0ea632e02,3,110.29,20.012,110.3616,20.0369,2017,5,1,1373.0,804.0
456900,17592367742743,3,83,898,460108,0,0,0,0,3,5118,2017-05-01 08:20:59,2017-05-01 08:18:02,14,14.0,64469f3359067eba93e62851e0e45a02,3,110.3357,20.0631,110.3609,20.0367,2017,5,1,1373.0,1271.0
456901,17592367835451,3,83,898,460107,0,0,0,0,3,5914,2017-05-01 08:31:37,2017-05-01 08:27:57,16,13.0,64469e3e5906810d00895ed5e9d64c02,3,110.3285,20.02,110.3508,19.9899,2017,5,1,1066.0,1757.0
456902,17592368053515,3,83,898,460105,0,0,0,0,3,9744,2017-05-01 08:30:39,2017-05-01 08:28:23,25,25.0,efdb54b6590681230000231bdf427b75,3,110.3183,20.0323,110.2823,19.994,2017,5,1,2679.0,3278.0
456903,17592368280540,3,83,898,460106,0,0,0,0,3,5786,2017-05-01 08:56:24,2017-05-01 08:51:53,16,15.0,38056d54c333ef071c09947610650303,3,110.294,19.9895,110.3096,20.0308,2017,5,1,777.0,863.0
456978,17592367725863,3,83,898,460106,0,0,0,0,3,4515,2017-05-01 08:15:13,2017-05-01 08:13:56,13,14.0,64469d3659067dc3332a8a4ed53d6902,3,110.3507,19.9868,110.3295,20.0072,2017,5,1,2143.0,1076.0
457048,17592367801490,3,83,898,460106,0,0,0,0,3,4499,2017-05-01 08:23:55,2017-05-01 08:20:02,13,10.0,6446aa1459067f326b30281ee1199b02,3,110.3272,20.0056,110.337,20.0316,2017,5,1,2220.0,3296.0
457049,17592367952960,3,83,898,460108,0,0,0,0,3,15242,2017-05-01 08:29:50,2017-05-01 08:27:08,42,28.0,25174d078f528d218309350510430303,3,110.3444,20.0271,110.4399,19.9635,2017,5,1,3508.0,477.0
457050,17592367973020,3,83,898,460105,0,0,0,0,3,3402,2017-05-01 08:41:58,2017-05-01 08:31:37,10,8.0,fa85d28d590681e60000126991f9ab5a,3,110.2777,19.9806,110.2859,20.0014,2017,5,1,1746.0,1101.0
457264,17592367979481,3,83,898,460105,0,0,0,0,3,5606,2017-05-01 08:43:24,2017-05-01 08:40:07,15,16.0,f013f79e590683e30000771feac371de,3,110.3164,20.0303,110.2812,20.0051,2017,5,1,1748.0,3277.0
457266,17592368152020,3,83,898,460108,0,0,0,0,3,6231,2017-05-01 08:41:18,2017-05-01 08:38:44,16,9.0,1e1729285906839000005cb63a0cee81,3,110.3183,20.0323,110.3506,20.026,2017,5,1,1327.0,3278.0
457327,17592368205514,3,83,898,460106,0,0,0,0,3,2751,2017-05-01 08:53:02,2017-05-01 08:49:37,9,6.0,6445ae3a590686210af6a398e4167f02,3,110.292,20.0061,110.2993,20.0206,2017,5,1,1773.0,1728.0
457385,17592367825123,3,83,898,460105,0,0,0,0,3,5034,2017-05-01 08:28:09,2017-05-01 08:25:35,14,10.0,bcc0f96059068077000059389e078442,3,110.3009,19.9792,110.2899,20.0131,2017,5,1,1763.0,1093.0
457386,17592367994755,3,83,898,460108,0,0,0,0,3,8196,2017-05-01 08:40:30,2017-05-01 08:36:16,20,13.0,93cbd82c590682fe0000093aea29648f,3,110.3437,20.0314,110.3288,20.0655,2017,5,1,1186.0,479.0
457531,17592367441411,3,83,898,460106,0,0,6,0,3,23721,2017-05-01 08:01:18,2017-05-01 07:55:47,67,39.0,6c53c722f33adf04c9100ab6102b0303,3,110.4634,19.9369,110.3111,20.0167,2017,5,1,3303.0,3694.0
457532,17592367801624,3,83,898,460106,0,0,0,0,3,6620,2017-05-01 08:29:01,2017-05-01 08:20:04,17,18.0,5b5c60ed59067f3400007d35d1f0df0d,3,110.3532,20.0372,110.3286,19.9998,2017,5,1,884.0,1348.0
457596,17592367527307,3,83,898,460106,0,0,0,0,3,5683,2017-05-01 08:13:58,2017-05-01 08:02:01,16,11.0,64469e3b59067af8a3495404efc7b802,3,110.3433,19.9841,110.3231,20.0051,2017,5,1,64.0,1085.0
457597,17592367718008,3,83,898,460107,0,0,6,0,3,14643,2017-05-01 08:19:50,2017-05-01 08:11:59,38,0.0,64469f3159067d4e223a99e8dada5b02,3,110.4634,19.9369,110.3714,19.9984,2017,5,1,571.0,3694.0
457598,17592367807809,3,83,898,460106,0,0,0,0,3,6050,2017-05-01 08:26:25,2017-05-01 08:23:28,16,14.0,cba2e819c8104020650d7a0610500303,3,110.3306,19.9952,110.3404,20.0282,2017,5,1,2218.0,2111.0
457599,17592367860157,3,83,898,460108,0,0,0,0,3,1629,2017-05-01 08:34:00,2017-05-01 08:31:08,9,5.0,2848de03e34c00c27b19e5ad10510303,3,110.3633,20.0411,110.3512,20.0396,2017,5,1,1348.0,1351.0
457600,17592368024624,3,83,898,460108,0,0,0,0,3,2950,2017-05-01 08:45:23,2017-05-01 08:42:25,9,8.0,fc54fb4125127cecb80ec40710380303,3,110.3601,20.0435,110.3456,20.0527,2017,5,1,2358.0,1354.0
457682,17592367791666,3,83,898,460106,0,0,0,0,3,4837,2017-05-01 08:20:20,2017-05-01 08:17:39,14,9.0,e52d3f7afecf54e1b003b09710400303,3,110.3521,19.9871,110.3203,19.9899,2017,5,1,2233.0,1066.0
457754,17592367741373,3,83,898,460106,0,0,0,0,3,2250,2017-05-01 08:28:04,2017-05-01 08:24:55,9,4.0,85f60e2d600d265adb01093210380303,3,110.3405,19.9977,110.34100000000001,19.9923,2017,5,1,2222.0,2665.0
457804,17592367727189,3,83,898,460106,0,0,0,0,3,3725,2017-05-01 08:26:48,2017-05-01 08:23:50,11,7.0,6446a135590680143a892ad80a44f302,3,110.3487,20.0159,110.3304,20.0133,2017,5,1,2142.0,3384.0
457805,17592368283268,3,83,898,460108,0,0,0,0,3,1273,2017-05-01 08:56:00,2017-05-01 08:52:27,9,,6445ae3a590686ca6895a39bca877202,3,110.3198,20.0713,110.3211,20.0627,2017,5,1,1184.0,1198.0
457881,17592367803074,3,83,898,460107,0,0,0,0,3,12040,2017-05-01 08:27:51,2017-05-01 08:20:25,32,18.0,ac1c08cd1c80ae469c30c37a10c80503,3,110.3321,19.9133,110.3556,19.9965,2017,5,1,1070.0,2721.0
458087,17592367679204,3,83,898,460106,0,0,0,0,3,6219,2017-05-01 08:06:12,2017-05-01 08:01:56,17,13.0,6446aa1459067af4a8772825e69b0802,3,110.2943,20.0221,110.3223,20.0009,2017,5,1,2390.0,891.0
458088,17592367791323,3,83,898,460105,0,0,0,0,3,7542,2017-05-01 08:20:49,2017-05-01 08:17:35,19,12.0,6446a13359067e9eac37773bd30a0502,3,110.3254,20.0453,110.2878,20.0118,2017,5,1,804.0,1269.0
458089,17592368121146,3,83,898,460108,0,0,0,0,3,7215,2017-05-01 08:50:37,2017-05-01 08:42:43,19,12.0,9a2ba8725906847300005f17adcf810e,3,110.3362,20.0243,110.3823,20.0202,2017,5,1,609.0,630.0
458151,17592367773430,3,83,898,460106,0,0,0,0,3,6946,2017-05-01 08:16:53,2017-05-01 08:13:12,17,10.0,6446a13259067d98bbe2a04404451a02,3,110.3389,19.9987,110.3205,20.0276,2017,5,1,40.0,3621.0
458152,17592368279948,3,83,898,460105,0,0,0,0,3,10022,2017-05-01 08:52:41,2017-05-01 08:51:46,26,23.0,6446a134590686a199e1af2ffe360902,3,110.3428,19.9868,110.2814,20.01,2017,5,1,824.0,1078.0
458217,17592367975249,3,83,898,460108,0,0,0,0,3,8209,2017-05-01 08:42:16,2017-05-01 08:39:49,21,14.0,6445623d590683d4b9b41691a8433b02,3,110.3425,20.0301,110.4014,20.0158,2017,5,1,2178.0,3269.0
458654,17592367790567,3,83,898,460106,0,0,0,0,3,11161,2017-05-01 08:17:35,2017-05-01 08:17:24,29,23.0,67a3277359067e8d00005e224b3f7539,3,110.3366,20.0697,110.3098,20.0077,2017,5,1,3219.0,1547.0
458655,17592368011538,3,83,898,460106,0,0,0,0,3,9492,2017-05-01 08:43:26,2017-05-01 08:39:45,26,24.0,f984511e590683cd000008e2a72e48ec,3,110.3775,19.9849,110.3339,20.0314,2017,5,1,2404.0,2127.0
458731,17592368126978,3,83,898,460108,0,0,0,0,3,1850,2017-05-01 08:49:24,2017-05-01 08:43:55,9,9.0,6446a135590684cbb91a2ac8efca4902,3,110.3513,20.0305,110.3535,20.0216,2017,5,1,2650.0,131.0
458794,17592367639985,3,83,898,460106,0,0,0,0,3,3316,2017-05-01 08:25:38,2017-05-01 08:14:34,10,11.0,6446a13559067deab2fe2ae7f2cd2102,3,110.2898,20.0131,110.2967,19.9983,2017,5,1,3222.0,1763.0
458795,17592367893244,3,83,898,460106,0,0,6,0,3,19749,2017-05-01 08:30:57,2017-05-01 08:26:32,55,29.0,18aafd4b026e0ea55f01aa7b102b0303,3,110.4634,19.9369,110.3307,19.9956,2017,5,1,885.0,3694.0
458796,17592368271739,3,83,898,460108,0,0,0,0,3,6456,2017-05-01 08:55:13,2017-05-01 08:50:05,17,18.0,6445623c5906863c4ab68acea145b202,3,110.3232,20.0242,110.3605,20.0403,2017,5,1,1350.0,167.0
458856,17592367531166,3,83,898,460106,0,0,0,0,3,3058,2017-05-01 08:05:43,2017-05-01 08:03:03,9,9.0,80445221877159d721505dae103d0303,3,110.3337,20.0299,110.3213,20.0328,2017,5,1,1382.0,2388.0
458858,17592367732077,3,83,898,460105,0,0,0,0,3,4542,2017-05-01 08:27:12,2017-05-01 08:24:12,13,13.0,,3,110.2864,20.0154,110.2785,19.9842,2017,5,1,3214.0,3370.0
458939,17592368064000,3,83,898,460108,0,0,0,0,3,3955,2017-05-01 08:32:22,2017-05-01 08:30:44,11,8.0,6446aa14590681b3be8f281debc98402,3,110.3366,20.0697,110.3171,20.0556,2017,5,1,1562.0,1547.0
458940,17592368209416,3,83,898,460105,0,0,0,0,3,4355,2017-05-01 08:55:30,2017-05-01 08:50:25,12,6.0,47c6e6ec5906862300001b9c06efa7f0,3,110.1979,20.0576,110.1888,20.0444,2017,5,1,2035.0,3651.0
459009,17592368266930,3,83,898,460108,0,0,0,0,3,2725,2017-05-01 08:52:24,2017-05-01 08:49:05,9,10.0,c0a80166e3fa1143982e06a4103d0303,3,110.3432,20.0311,110.3594,20.0382,2017,5,1,1350.0,479.0
459065,17592367568739,3,83,898,460106,0,0,0,0,3,4406,2017-05-01 08:02:51,2017-05-01 07:57:35,11,7.0,a491e0be590679e6000015112f178c03,3,110.3198,20.0675,110.3197,20.0326,2017,5,1,3278.0,1304.0
459066,17592367573664,3,83,898,460106,0,0,6,0,3,23632,2017-05-01 08:03:39,2017-05-01 07:59:01,66,31.0,54efa0631a3b4a606f09ac49104a0303,3,110.4634,19.9369,110.3367,20.0404,2017,5,1,489.0,3694.0
459067,17592367823007,3,83,898,460106,0,0,0,0,3,8870,2017-05-01 08:33:58,2017-05-01 08:25:06,23,15.0,741f5c955906805b000059a3a92392c9,3,110.2838,19.9963,110.3275,20.037,2017,5,1,1297.0,867.0
459069,17592368284000,3,83,898,460108,0,0,0,0,3,15991,2017-05-01 08:53:52,2017-05-01 08:52:35,43,27.0,c0a801027f7bee5efe0f247c10570303,3,110.3481,19.9203,110.4369,19.9672,2017,5,1,1138.0,2697.0
459214,17592367784650,3,83,898,460107,0,0,0,0,3,8448,2017-05-01 08:18:03,2017-05-01 08:15:57,23,16.0,64469f3359067e3da4932857d81e2b02,3,110.2878,20.0048,110.3543,20.0026,2017,5,1,1072.0,1744.0
459215,17592368091506,3,83,898,460105,0,0,0,0,3,9896,2017-05-01 08:39:24,2017-05-01 08:36:38,24,15.0,64469e3e59068315a65d5edbf04ad602,3,110.3715,20.0166,110.287,20.0072,2017,5,1,823.0,468.0
459276,17592368019934,3,83,898,460108,0,0,0,0,3,4499,2017-05-01 08:46:23,2017-05-01 08:41:28,12,10.0,2b45e4588bdbe4264914e86a103b0303,3,110.3604,20.0401,110.3402,20.0615,2017,5,1,1179.0,1350.0
459341,17592368073531,3,83,898,460105,0,0,0,0,3,1764,2017-05-01 08:35:50,2017-05-01 08:32:49,9,2.0,64469f315906823194389a0ddbbc1202,3,110.2073,20.0354,110.2033,20.0489,2017,5,1,2048.0,3532.0
459417,17592367630581,3,83,898,460108,0,0,0,0,3,9454,2017-05-01 08:21:11,2017-05-01 08:13:47,25,20.0,64469e3c59067dbb7083968efeb36a02,3,110.3134,19.9967,110.3638,20.0357,2017,5,1,1374.0,878.0
459418,17592368042373,3,83,898,460106,0,0,0,0,3,10439,2017-05-01 08:49:01,2017-05-01 08:44:23,27,23.0,64469d36590684e6ab078a5d04648902,3,110.3406,19.9596,110.3366,20.0375,2017,5,1,487.0,1817.0
459490,17592368126353,3,83,898,460108,0,0,0,0,3,7133,2017-05-01 08:59:19,2017-05-01 08:52:02,17,10.0,64469e3b590686b2028e540ce41e1702,3,110.3425,20.0301,110.3196,20.0565,2017,5,1,3270.0,3269.0
459557,17592368077971,3,83,898,460105,0,0,0,0,3,12851,2017-05-01 08:39:26,2017-05-01 08:33:46,35,26.0,6445b03a59068269025d228d0852ae02,3,110.3405,20.0396,110.2744,19.9844,2017,5,1,2673.0,185.0
459617,17592360594114,3,83,898,460107,1,0,0,0,3,6620,2017-05-01 08:00:19,2017-05-01 08:00:00,18,19.0,c0a80184b61b64067402259b10550303,3,110.3433,19.9836,110.3743,20.0081,2017,5,1,3657.0,1085.0
459623,17592367728753,3,83,898,460108,0,0,0,0,3,1381,2017-05-01 08:28:44,2017-05-01 08:23:57,9,3.0,64469f345906801c5f6d7a820ae09b02,3,110.3689,20.0675,110.3576,20.067,2017,5,1,2356.0,3598.0
459624,17592367860932,3,83,898,460107,0,0,0,0,3,8745,2017-05-01 08:21:24,2017-05-01 08:18:56,21,13.0,64469f3159067eef94389a0ddb7f4302,3,110.2897,20.0127,110.3405,20.0014,2017,5,1,2665.0,803.0
459625,17592367948715,3,83,898,460107,0,0,0,0,3,10558,2017-05-01 08:29:07,2017-05-01 08:26:10,29,22.0,6445623d590680a13c2d168d1c2ea002,3,110.3366,20.0697,110.368,19.9985,2017,5,1,1052.0,1547.0
459688,17592368079131,3,83,898,460108,0,0,0,0,3,8600,2017-05-01 08:36:46,2017-05-01 08:34:00,22,18.0,64469f33590682788432285cdbc76d02,3,110.302,20.0248,110.3644,20.019000000000002,2017,5,1,438.0,1772.0
459749,17592367721065,3,83,898,460108,0,0,5,0,3,23094,2017-05-01 08:30:00,2017-05-01 08:23:21,66,36.0,64469f3159067ff9657a99eae010d502,3,110.3372,20.0378,110.4658,19.9405,2017,5,1,3840.0,487.0
459750,17592368168172,3,83,898,460106,0,0,0,0,3,5400,2017-05-01 08:47:43,2017-05-01 08:42:01,14,10.0,c0a8327981c67dd7b201aa94104c0303,3,110.3183,20.0323,110.3449,20.0364,2017,5,1,1324.0,3278.0
460066,17592368152143,3,83,898,460107,0,0,0,0,3,18552,2017-05-01 08:40:49,2017-05-01 08:38:45,51,23.0,6445533359068395848075a0cd7a0102,3,110.2145,20.0044,110.3587,20.0078,2017,5,1,2660.0,1541.0
460136,17592367775746,3,83,898,460106,0,0,0,0,3,6267,2017-05-01 08:21:44,2017-05-01 08:13:46,16,17.0,c0a8006640684feea40440a710f50303,3,110.3408,19.9908,110.318,20.0187,2017,5,1,424.0,1078.0
460137,17592367795926,3,83,898,460108,0,0,0,0,3,7738,2017-05-01 08:23:01,2017-05-01 08:18:41,20,21.0,6446a13259067ee1ba9aa0370edb5302,3,110.3254,20.0031,110.3415,20.0509,2017,5,1,1182.0,2390.0
460138,17592367950303,3,83,898,460106,0,0,0,0,3,14401,2017-05-01 08:31:28,2017-05-01 08:26:31,40,17.0,64469f33590680b797eb287cb867b502,3,110.1954,20.0579,110.3047,20.0163,2017,5,1,811.0,3650.0
460139,17592368220715,3,83,898,460106,0,0,0,0,3,1127,2017-05-01 08:58:11,2017-05-01 08:52:44,9,4.0,6446a132590686dc588aa041f9773302,3,110.2991,20.018,110.3051,20.0233,2017,5,1,81.0,892.0
460140,17592368251994,3,83,898,460108,0,0,0,0,3,7593,2017-05-01 08:49:34,2017-05-01 08:46:02,19,13.0,9ffce3fd590685460000719afeb8be88,3,110.3418,20.0132,110.3419,20.0559,2017,5,1,495.0,2145.0
460204,17592367743576,3,83,898,460108,0,0,6,0,3,19227,2017-05-01 08:27:07,2017-05-01 08:18:14,53,39.0,64469c3159067ec5bac680b83bd5e302,3,110.4634,19.9369,110.3463,20.0186,2017,5,1,2159.0,3694.0
460205,17592367930361,3,83,898,460105,0,0,0,0,3,4176,2017-05-01 08:38:51,2017-05-01 08:36:09,12,8.0,3c5f6b9a590682f50000173090b38f0f,3,110.1586,20.0561,110.191,20.0476,2017,5,1,2043.0,3695.0
460206,17592367962649,3,83,898,460106,0,0,6,0,3,25794,2017-05-01 08:51:47,2017-05-01 08:38:58,74,40.0,64469f35590683a1838e4478cac0a902,3,110.4634,19.9369,110.3007,20.0172,2017,5,1,1752.0,3694.0
460285,17592367842459,3,83,898,460106,0,0,0,0,3,10895,2017-05-01 08:31:52,2017-05-01 08:29:32,30,20.0,64469f315906816c927a9a0b14319a02,3,110.2794,19.979,110.3178,20.0285,2017,5,1,2363.0,1099.0
460286,17592368087646,3,83,898,460106,0,0,0,0,3,3737,2017-05-01 08:40:31,2017-05-01 08:35:49,10,7.0,902e113b590682c30000583292c96965,3,110.3265,20.0297,110.3025,20.0223,2017,5,1,1772.0,1782.0
460426,17592368047645,3,83,898,460105,0,0,0,0,3,2508,2017-05-01 08:48:22,2017-05-01 08:46:39,9,,64469e3c5906856f3b709691f60a2f02,3,110.19,20.0494,110.2038,20.0552,2017,5,1,2278.0,2043.0
460427,17592368071861,3,83,898,460106,0,0,6,0,3,23059,2017-05-01 08:56:13,2017-05-01 08:48:18,65,36.0,300c4401590685c60000221907a507c0,3,110.4634,19.9369,110.3154,20.023,2017,5,1,78.0,3694.0
460490,17592367923633,3,83,898,460108,0,0,0,0,3,12413,2017-05-01 08:37:17,2017-05-01 08:35:41,33,22.0,3679ea3e590682da00001bcb13d83ef8,3,110.3433,19.9841,110.3327,20.0681,2017,5,1,434.0,1085.0
460570,17592367828857,3,83,898,460107,0,0,0,0,3,5414,2017-05-01 08:30:26,2017-05-01 08:25:06,15,14.0,c0a800657e69ea842b1abe2110690303,3,110.3408,20.0245,110.3731,20.009,2017,5,1,3663.0,1330.0
460571,17592367992315,3,83,898,460107,0,0,0,0,3,11951,2017-05-01 08:37:01,2017-05-01 08:35:45,32,21.0,5dc61d37842ed80550062c89103a0303,3,110.2867,20.019000000000002,110.3661,20.0068,2017,5,1,3435.0,763.0
460572,17592368050957,3,83,898,460106,0,0,0,0,3,5840,2017-05-01 08:49:40,2017-05-01 08:46:53,15,13.0,64469d365906857c09218a52ee585e02,3,110.3405,19.9979,110.3009,20.0148,2017,5,1,1735.0,2665.0
460573,17592368166992,3,83,898,460106,0,0,0,0,3,4213,2017-05-01 08:48:29,2017-05-01 08:41:47,12,9.0,6446aa145906844aa96a2833123ead02,3,110.3306,19.9952,110.3051,20.0013,2017,5,1,1739.0,2111.0
460662,17592368184508,3,83,898,460106,0,0,0,0,3,4515,2017-05-01 08:47:47,2017-05-01 08:45:20,13,13.0,546046bf5906851e00004a639b25a86f,3,110.3073,20.0138,110.3341,20.0319,2017,5,1,2404.0,3300.0
460800,17592367513776,3,83,898,460108,0,0,0,0,3,3803,2017-05-01 08:04:13,2017-05-01 07:58:13,11,10.0,a597ce6c59067a02000040161e5b8223,3,110.346,20.0502,110.3621,20.0285,2017,5,1,1343.0,1580.0
460801,17592368041483,3,83,898,460105,0,0,0,0,3,6517,2017-05-01 08:50:28,2017-05-01 08:45:51,17,15.0,6445ae3a5906853f17bca3a2fb696102,3,110.3225,19.9961,110.2828,20.0136,2017,5,1,3369.0,883.0
460931,17592367912532,3,83,898,460107,0,0,6,0,3,15084,2017-05-01 08:34:50,2017-05-01 08:30:53,40,15.0,6445623d590681bd4e7f16661f04d402,3,110.4634,19.9369,110.3639,19.9862,2017,5,1,3286.0,3694.0
461006,17592368361656,3,83,898,460106,0,0,0,0,3,3887,2017-05-01 08:58:56,2017-05-01 08:56:48,11,8.0,ac1f0195c3db8a8d930eac9210790303,3,110.3437,20.031,110.3154,20.023,2017,5,1,78.0,479.0
461073,17592367554457,3,83,898,460108,0,0,0,0,3,3906,2017-05-01 08:08:30,2017-05-01 08:07:24,11,8.0,ab17237259067c3800001857e1da568d,3,110.3608,20.0103,110.37200000000001,20.0328,2017,5,1,3856.0,2400.0
461137,17592367991408,3,83,898,460107,0,0,0,0,3,5384,2017-05-01 08:40:19,2017-05-01 08:35:33,15,10.0,64469f35590682d599ab44871c2b0c02,3,110.3428,20.0303,110.3612,20.0106,2017,5,1,2400.0,3269.0
461138,17592368118662,3,83,898,460108,0,0,0,0,3,42598,2017-05-01 08:43:40,2017-05-01 08:42:12,125,84.0,64469f355906846409b644700f000502,3,110.2467,19.769000000000002,110.3266,20.0615,2017,5,1,1567.0,1925.0
461139,17592368187154,3,83,898,460106,0,0,0,0,3,6803,2017-05-01 08:51:54,2017-05-01 08:45:52,17,10.0,6446a1355906853fb1c72ad1dbd1a702,3,110.2878,20.0048,110.3159,20.0167,2017,5,1,3375.0,1744.0
461212,17592368001619,3,83,898,460108,0,0,0,0,3,10578,2017-05-01 08:42:18,2017-05-01 08:37:43,27,22.0,6445623c59068356107b8ab4b7924102,3,110.3159,20.0337,110.3722,20.0251,2017,5,1,1366.0,776.0
461435,17592367791408,3,83,898,460106,0,0,0,0,3,6320,2017-05-01 08:21:31,2017-05-01 08:17:36,17,16.0,c0a80165a0b061856c07a84710860303,3,110.3607,20.008,110.3361,20.0394,2017,5,1,488.0,2398.0
461560,17592367978598,3,83,898,460106,0,0,0,0,3,6690,2017-05-01 08:37:50,2017-05-01 08:32:50,17,12.0,64469d3659068232bd6c8a451065a002,3,110.3183,20.0323,110.3019,20.0091,2017,5,1,58.0,3278.0
461561,17592367994742,3,83,898,460108,0,0,6,0,3,5146,2017-05-01 08:37:29,2017-05-01 08:36:00,13,7.0,,3,110.462,19.9394,110.45100000000001,19.9419,2017,5,1,3883.0,3694.0
461628,17592367542850,3,83,898,460108,0,0,0,0,3,15716,2017-05-01 08:08:59,2017-05-01 08:06:08,44,23.0,64469f3159067bef6cb39a04d14ed502,3,110.3428,19.9868,110.4721,19.9822,2017,5,1,2330.0,1078.0
461629,17592368095662,3,83,898,460108,0,0,0,0,3,5074,2017-05-01 08:39:06,2017-05-01 08:37:29,14,10.0,d5b5ff7659068346000024471486522e,3,110.3378,20.0376,110.3162,20.0552,2017,5,1,1562.0,487.0
461713,17592367831944,3,83,898,460108,0,0,0,0,3,9082,2017-05-01 08:29:10,2017-05-01 08:27:09,23,12.0,4e0f541c9bb14e3a5111947e10300303,3,110.2989,20.0126,110.319,20.0685,2017,5,1,1304.0,1735.0
461714,17592368099209,3,83,898,460106,0,0,0,0,3,2908,2017-05-01 08:51:01,2017-05-01 08:50:10,9,6.0,64469e3b5906864231e75424d4ff4a02,3,110.3224,20.0009,110.3354,19.9952,2017,5,1,2113.0,2390.0
461795,17592368024847,3,83,898,460108,0,0,0,0,3,3069,2017-05-01 08:45:20,2017-05-01 08:42:28,9,6.0,6d58ef1f5906847100003b2b98a3a491,3,110.3608,20.0103,110.3621,20.0298,2017,5,1,1342.0,2400.0
461869,17592367890723,3,83,898,460107,0,0,0,0,3,10729,2017-05-01 08:29:36,2017-05-01 08:25:57,27,15.0,76caf258433246ef8d28f42f10330303,3,110.2871,20.0124,110.3713,20.0134,2017,5,1,544.0,804.0
461947,17592367704227,3,83,898,460107,0,0,0,0,3,5817,2017-05-01 08:14:07,2017-05-01 08:08:30,16,16.0,64469e3e59067c7ea8655ef2d969c602,3,110.3146,19.9975,110.3627,20.0019,2017,5,1,1050.0,835.0
461948,17592367751650,3,83,898,460106,0,0,0,0,3,5669,2017-05-01 08:10:35,2017-05-01 08:07:43,16,12.0,6445ae3a59067c4f1839a3b2c74c0e02,3,110.3647,20.0004,110.3192,19.9978,2017,5,1,832.0,1051.0
461949,17592367972621,3,83,898,460108,0,0,0,0,3,14766,2017-05-01 08:43:36,2017-05-01 08:39:38,39,17.0,c0a801665eb9ee470801505110300303,3,110.4732,19.8718,110.4807,19.9418,2017,5,1,3680.0,1831.0
462011,17592363527038,3,83,898,460105,1,0,0,0,3,11751,2017-05-01 08:00:44,2017-05-01 08:00:00,30,18.0,6446a1355905f0f102612ae9dbda5202,3,110.3533,19.9786,110.2897,20.0127,2017,5,1,803.0,991.0
462017,17592367833450,3,83,898,460106,0,0,0,0,3,7317,2017-05-01 08:31:06,2017-05-01 08:27:30,19,13.0,64455333590680f29d29759adc16d302,3,110.3433,19.9841,110.3206,20.0255,2017,5,1,40.0,1085.0
462067,17592367759230,3,83,898,460105,0,0,0,0,3,10711,2017-05-01 08:16:14,2017-05-01 08:09:39,27,23.0,c0a800657fe2c00184049f72103c0303,3,110.3408,20.0245,110.2705,20.0038,2017,5,1,1750.0,1330.0
462068,17592368190073,3,83,898,460105,0,0,0,0,3,9086,2017-05-01 08:54:06,2017-05-01 08:50:34,22,15.0,0d1b0af2590686570000264c7acbf22c,3,110.26299999999999,20.002,110.2016,20.0117,2017,5,1,719.0,874.0
462211,17592367549255,3,83,898,460108,0,0,0,0,3,15878,2017-05-01 08:02:48,2017-05-01 07:51:52,44,30.0,3d078be25906789500004082726dc8da,3,110.3321,19.9133,110.3536,20.0274,2017,5,1,505.0,2721.0
462212,17592368146583,3,83,898,460107,0,0,0,0,3,5703,2017-05-01 08:39:01,2017-05-01 08:37:35,15,9.0,c0a800695e18e5ea8e092e5410ab0303,3,110.4294,19.9688,110.381,19.9733,2017,5,1,3850.0,964.0
462276,17592367530085,3,83,898,460106,0,0,0,0,3,5018,2017-05-01 08:09:24,2017-05-01 08:04:35,14,28.0,6446a13359067b93adce775bccfaff02,3,110.2982,20.0095,110.3203,19.9869,2017,5,1,2121.0,3221.0
462277,17592368014405,3,83,898,460107,0,0,0,0,3,9522,2017-05-01 08:47:51,2017-05-01 08:42:28,25,20.0,65a42a3dbc372e00b500788110920303,3,110.3449,20.0494,110.3639,19.9887,2017,5,1,3290.0,1580.0
