,Unnamed: 0,dwv_order_make_haikou_1.order_id,dwv_order_make_haikou_1.arrive_time,dwv_order_make_haikou_1.departure_time,dwv_order_make_haikou_1.dest_lng,dwv_order_make_haikou_1.dest_lat,dwv_order_make_haikou_1.starting_lng,dwv_order_make_haikou_1.starting_lat,dwv_order_make_haikou_1.year,dwv_order_make_haikou_1.month,dwv_order_make_haikou_1.day
7639,430090,17592367883148,2017-05-01 08:30:40,2017-05-01 08:24:12,110.3306,19.9952,110.3574,20.0422,2017,5,1
7640,430091,17592367972060,2017-05-01 08:32:50,2017-05-01 08:31:24,110.3799,20.0226,110.3523,20.0201,2017,5,1
7715,430166,17592367727026,2017-05-01 08:20:51,2017-05-01 08:14:13,110.4634,19.9369,110.3604,20.0463,2017,5,1
7716,430167,17592368215502,2017-05-01 08:53:27,2017-05-01 08:51:41,110.3608,20.0103,110.341,20.0222,2017,5,1
7776,430227,17592368365754,0000-00-00 00:00:00,2017-05-01 08:57:39,110.2014,20.0118,110.2059,20.0558,2017,5,1
7906,430357,17592367621202,2017-05-01 08:18:59,2017-05-01 08:11:32,110.3512,20.0396,110.3673,20.0259,2017,5,1
7907,430358,17592368059228,2017-05-01 08:34:13,2017-05-01 08:29:40,110.3347,20.0331,110.3723,20.0167,2017,5,1
7908,430359,17592368093534,2017-05-01 08:44:40,2017-05-01 08:37:02,110.3574,19.9968,110.3982,19.9639,2017,5,1
7962,430413,17592367809886,2017-05-01 08:37:39,2017-05-01 08:40:00,110.3421,20.0294,110.2864,20.0084,2017,5,1
7963,430414,17592367958209,2017-05-01 08:42:16,2017-05-01 08:38:40,110.2581,19.9393,110.3752,19.9819,2017,5,1
7964,430415,17592368262927,2017-05-01 08:51:52,2017-05-01 08:48:16,110.2878,20.0048,110.4379,19.9662,2017,5,1
8035,430486,17592367992608,2017-05-01 08:39:05,2017-05-01 08:35:49,110.3614,19.9839,110.356,19.9864,2017,5,1
8036,430487,17592368263020,2017-05-01 08:52:50,2017-05-01 08:48:17,110.3627,20.0013,110.3348,20.0324,2017,5,1
8095,430546,17592368029287,2017-05-01 08:47:44,2017-05-01 08:43:22,110.3433,19.9841,110.3329,20.0093,2017,5,1
8096,430547,17592368056410,2017-05-01 08:33:59,2017-05-01 08:29:02,110.3457,20.0326,110.361,20.0017,2017,5,1
8097,430548,17592368063473,2017-05-01 08:52:42,2017-05-01 08:47:43,110.3433,19.9841,110.3849,19.9871,2017,5,1
8163,430614,17592368088731,2017-05-01 08:42:00,2017-05-01 08:36:02,110.3504,20.0379,110.3342,20.0319,2017,5,1
8234,430685,17592367579626,2017-05-01 08:07:26,2017-05-01 08:00:42,110.4329,19.9667,110.3249,20.0284,2017,5,1
8308,430759,17592367695666,2017-05-01 08:09:26,2017-05-01 08:06:17,110.462,19.9394,110.3288,20.021,2017,5,1
8309,430760,17592367740182,2017-05-01 08:20:47,2017-05-01 08:17:25,110.3322,20.0244,110.3546,20.0491,2017,5,1
8310,430761,17592368245571,2017-05-01 08:47:33,2017-05-01 08:44:45,110.3495,20.0218,110.3359,20.0034,2017,5,1
8393,430844,17592367718895,2017-05-01 08:25:10,2017-05-01 08:12:12,110.2877,20.0014,110.31,20.0128,2017,5,1
8454,430905,17592368128682,2017-05-01 08:46:54,2017-05-01 08:44:15,110.3337,20.0299,110.2899,20.0131,2017,5,1
8455,430906,17592368278014,2017-05-01 08:55:42,2017-05-01 08:51:22,110.3124,20.0277,110.2989,20.0013,2017,5,1
8521,430972,17592368460034,2017-05-01 09:02:26,2017-05-01 08:57:29,110.337,20.038,110.2945,20.0078,2017,5,1
8595,431046,17592368154205,2017-05-01 08:55:14,2017-05-01 08:48:06,110.3653,19.984,110.366,20.0345,2017,5,1
8596,431047,17592368226853,2017-05-01 08:59:19,2017-05-01 08:53:04,110.2808,20.0046,110.3264,20.0347,2017,5,1
8667,431118,17592367715424,2017-05-01 08:13:14,2017-05-01 08:11:20,110.2841,20.0197,110.3623,19.98,2017,5,1
8668,431119,17592367818222,2017-05-01 08:27:23,2017-05-01 08:23:58,110.2232,19.9282,110.3318,19.9807,2017,5,1
8733,431184,17592367692218,2017-05-01 08:07:51,2017-05-01 08:05:24,110.3213,20.0328,110.3768,20.0289,2017,5,1
8795,431246,17592367783947,2017-05-01 08:17:46,2017-05-01 08:15:47,110.3183,20.0312,110.3368,20.0346,2017,5,1
8796,431247,17592368039224,2017-05-01 08:47:26,2017-05-01 08:45:23,110.3487,20.0159,110.3767,19.9859,2017,5,1
8797,431248,17592368211763,2017-05-01 08:55:48,2017-05-01 08:50:54,110.3597,20.0431,110.3794,19.9931,2017,5,1
8869,431320,17592367967606,2017-05-01 08:37:21,2017-05-01 08:30:26,110.2814,20.0084,110.27,19.966,2017,5,1
8947,431398,17592367803182,2017-05-01 08:21:32,2017-05-01 08:20:26,110.3405,20.0015,110.3433,19.9841,2017,5,1
8948,431399,17592368267322,2017-05-01 08:56:04,2017-05-01 08:49:10,110.3101,20.0184,110.3705,19.9953,2017,5,1
9017,431468,17592368116171,2017-05-01 08:46:01,2017-05-01 08:41:43,110.3309,19.9956,110.2705,20.0042,2017,5,1
9078,431529,17592362219576,2017-05-01 07:43:40,2017-05-01 08:00:00,110.3306,19.9952,110.2527,20.0154,2017,5,1
9083,431534,17592367515697,2017-05-01 08:09:28,2017-05-01 08:03:19,110.3213,20.0328,110.3267,20.0145,2017,5,1
9084,431535,17592367589354,2017-05-01 08:10:02,2017-05-01 08:03:20,110.3366,20.0697,110.3304,19.977,2017,5,1
9085,431536,17592367707527,2017-05-01 08:16:39,2017-05-01 08:09:20,110.3302,19.9178,110.2778,19.9775,2017,5,1
9149,431600,17592367918347,2017-05-01 08:38:56,2017-05-01 08:32:10,110.3378,20.0429,110.3196,20.0565,2017,5,1
9150,431601,17592368277551,2017-05-01 08:52:59,2017-05-01 08:51:16,110.3383,20.0316,110.3443,20.0013,2017,5,1
9151,431602,17592368365454,2017-05-01 09:09:16,2017-05-01 08:57:35,110.2228,19.9295,110.2044,20.0389,2017,5,1
9231,431682,17592367534093,2017-05-01 08:07:40,2017-05-01 08:04:57,110.2652,19.9858,110.4007,20.0231,2017,5,1
9232,431683,17592367975915,2017-05-01 08:36:43,2017-05-01 08:32:16,110.3429,20.0494,110.3311,20.0089,2017,5,1
9233,431684,17592368166736,2017-05-01 08:45:00,2017-05-01 08:41:44,110.333,20.0092,110.3326,19.9882,2017,5,1
9307,431758,17592367798452,2017-05-01 08:23:37,2017-05-01 08:19:18,110.3451,20.0389,110.3304,20.0081,2017,5,1
9308,431759,17592368041501,2017-05-01 08:48:55,2017-05-01 08:44:19,110.3123,20.0248,110.3318,19.9996,2017,5,1
9309,431760,17592368108215,2017-05-01 08:45:02,2017-05-01 08:40:06,110.3335,20.0199,110.3325,20.0136,2017,5,1
9310,431761,17592368219085,2017-05-01 08:56:08,2017-05-01 08:52:33,110.3409,20.0015,110.3023,20.0027,2017,5,1
9388,431839,17592368446284,2017-05-01 08:59:31,2017-05-01 08:54:39,110.3216,19.9119,110.4658,19.9405,2017,5,1
9462,431913,17592367616160,2017-05-01 08:16:48,2017-05-01 08:10:16,110.3447,19.9966,110.4384,19.9701,2017,5,1
9534,431985,17592367498017,0000-00-00 00:00:00,2017-05-01 08:01:45,110.3545,19.9964,110.4783,19.9817,2017,5,1
9535,431986,17592367817870,2017-05-01 08:27:00,2017-05-01 08:23:54,110.3366,20.0697,110.3672,19.9738,2017,5,1
9536,431987,17592367990409,0000-00-00 00:00:00,2017-05-01 08:40:50,110.3433,19.9841,110.346,20.0299,2017,5,1
9537,431988,17592368039850,2017-05-01 08:49:16,2017-05-01 08:45:31,110.4634,19.9369,110.4352,19.95,2017,5,1
9613,432064,17592367797955,0000-00-00 00:00:00,2017-05-01 08:19:11,110.4634,19.9369,110.3358,20.0398,2017,5,1
9614,432065,17592367954350,2017-05-01 08:37:31,2017-05-01 08:27:27,110.6065,19.8747,110.4612,19.942,2017,5,1
9615,432066,17592368036079,2017-05-01 08:46:02,2017-05-01 08:44:45,110.19,20.0494,110.2038,20.0552,2017,5,1
9616,432067,17592368108727,2017-05-01 08:43:02,2017-05-01 08:40:12,110.3296,20.0085,110.3498,19.9852,2017,5,1
9722,432173,17592368313588,2017-05-01 09:01:19,2017-05-01 08:58:39,110.3152,20.0243,110.3129,20.0257,2017,5,1
9796,432247,17592367546636,2017-05-01 08:25:24,2017-05-01 08:30:00,110.4634,19.9369,110.3406,20.0296,2017,5,1
9797,432248,17592367726358,2017-05-01 08:16:53,2017-05-01 08:14:03,110.3427,20.052,110.3291,20.027,2017,5,1
9871,432322,17592365509536,2017-05-01 07:22:35,2017-05-01 08:00:00,110.432,19.9513,110.2876,19.9987,2017,5,1
9877,432328,17592367533590,2017-05-01 08:07:20,2017-05-01 08:03:42,110.3454,20.0137,110.3404,20.0601,2017,5,1
9878,432329,17592367637517,0000-00-00 00:00:00,2017-05-01 08:14:21,110.3433,19.9841,110.3538,20.0447,2017,5,1
9879,432330,17592367986751,2017-05-01 08:40:35,2017-05-01 08:34:34,110.3716,20.0303,110.3507,20.042,2017,5,1
9948,432399,17592367935186,2017-05-01 08:42:11,2017-05-01 08:35:45,110.3387,20.0271,110.3317,20.0409,2017,5,1
10022,432473,17592367799351,2017-05-01 08:22:18,2017-05-01 08:19:31,110.3253,19.9755,110.3425,19.9832,2017,5,1
10023,432474,17592367907194,2017-05-01 08:32:03,2017-05-01 08:29:42,110.3441,20.0138,110.3458,20.0215,2017,5,1
10024,432475,17592368196777,2017-05-01 08:54:50,2017-05-01 08:51:01,110.3968,19.965,110.338,20.0353,2017,5,1
10025,432476,17592368361244,2017-05-01 09:02:54,2017-05-01 08:56:43,110.3221,20.021,110.3065,20.0043,2017,5,1
10092,432543,17592367909272,0000-00-00 00:00:00,2017-05-01 08:30:10,110.4183,19.9878,110.3748,20.0113,2017,5,1
10093,432544,17592368134399,2017-05-01 08:51:23,2017-05-01 08:45:24,110.31,20.017,110.3358,20.02,2017,5,1
10161,432612,17592367992143,2017-05-01 08:41:15,2017-05-01 08:35:43,110.3501,20.0262,110.3309,20.0749,2017,5,1
10162,432613,17592368061884,0000-00-00 00:00:00,2017-05-01 08:30:16,110.3408,20.0035,110.331,20.0142,2017,5,1
10163,432614,17592368132514,2017-05-01 08:45:22,2017-05-01 08:45:02,110.2867,20.0202,110.3444,19.9834,2017,5,1
10164,432615,17592368182964,0000-00-00 00:00:00,2017-05-01 08:45:01,110.3481,19.9203,110.3683,19.9892,2017,5,1
10241,432692,17592367785299,2017-05-01 08:18:57,2017-05-01 08:16:07,110.3223,20.0271,110.3192,20.0594,2017,5,1
10242,432693,17592367829815,2017-05-01 08:28:36,2017-05-01 08:26:40,110.3001,20.0181,110.3444,19.9834,2017,5,1
10243,432694,17592367841803,2017-05-01 08:34:28,2017-05-01 08:29:23,110.3432,20.0491,110.3329,20.0093,2017,5,1
10244,432695,17592367961994,0000-00-00 00:00:00,2017-05-01 08:29:11,110.3271,20.0254,110.2196,20.0075,2017,5,1
10316,432767,17592367749275,2017-05-01 08:10:04,2017-05-01 08:07:06,110.3378,20.0428,110.3359,20.0477,2017,5,1
10317,432768,17592367880445,2017-05-01 08:39:33,2017-05-01 08:32:37,110.462,19.9394,110.2899,20.0131,2017,5,1
10380,432831,17592367922028,2017-05-01 08:37:12,2017-05-01 08:32:58,110.3365,20.0387,110.3238,20.0304,2017,5,1
10381,432832,17592368216656,2017-05-01 08:54:47,2017-05-01 08:51:55,110.3109,20.0245,110.3324,20.0373,2017,5,1
10504,432955,17592367524498,2017-05-01 08:05:34,2017-05-01 08:01:15,110.5303,19.9953,110.3656,19.9785,2017,5,1
10506,432957,17592368365115,0000-00-00 00:00:00,2017-05-01 08:57:31,110.2377,20.0367,110.2814,20.0083,2017,5,1
10566,433017,17592368109862,2017-05-01 08:44:24,2017-05-01 08:40:26,110.3369,20.0245,110.352,20.0226,2017,5,1
10637,433088,17592367928244,2017-05-01 08:37:10,2017-05-01 08:34:17,110.3433,19.9841,110.3316,20.0249,2017,5,1
10691,433142,17592362254518,2017-05-01 08:03:44,2017-05-01 08:10:00,110.4634,19.9369,110.3615,20.0005,2017,5,1
10697,433148,17592367588092,2017-05-01 08:08:18,2017-05-01 08:03:00,110.3393,20.0266,110.2816,19.9935,2017,5,1
10698,433149,17592368055259,2017-05-01 08:30:32,2017-05-01 08:28:47,110.33,20.0616,110.3359,19.9992,2017,5,1
10699,433150,17592368192603,2017-05-01 08:52:17,2017-05-01 08:46:58,110.3433,19.9841,110.3545,20.0757,2017,5,1
10905,433356,17592367807463,2017-05-01 08:34:37,2017-05-01 08:21:28,110.3689,19.9889,110.3793,19.9652,2017,5,1
10906,433357,17592368220024,2017-05-01 08:54:16,2017-05-01 08:52:36,110.3518,20.0197,110.2792,19.9833,2017,5,1
10968,433419,17592367537052,2017-05-01 08:09:32,2017-05-01 08:04:37,110.4634,19.9369,110.3317,20.0409,2017,5,1
10969,433420,17592367606553,2017-05-01 08:13:21,2017-05-01 08:11:48,110.2616,20.0006,110.2814,20.01,2017,5,1
11029,433480,17592367604762,2017-05-01 08:12:24,2017-05-01 08:07:22,110.1753,20.0515,110.2062,20.054,2017,5,1
11030,433481,17592368457367,2017-05-01 09:00:56,2017-05-01 08:56:56,110.3057,20.0245,110.3451,20.0122,2017,5,1
11089,433540,17592367824052,2017-05-01 08:30:13,2017-05-01 08:25:20,110.3211,20.0137,110.3311,20.0141,2017,5,1
11090,433541,17592368069239,2017-05-01 08:37:40,2017-05-01 08:31:53,110.2125,20.0505,110.3367,20.0211,2017,5,1
11091,433542,17592368106452,2017-05-01 08:41:17,2017-05-01 08:39:44,110.2897,20.0127,110.3268,19.9997,2017,5,1
11158,433609,17592368103500,2017-05-01 08:42:08,2017-05-01 08:39:08,110.3366,20.0697,110.3514,20.0194,2017,5,1
11237,433688,17592368102717,2017-05-01 08:54:49,2017-05-01 08:50:25,110.3493,20.0453,110.3215,20.0257,2017,5,1
11302,433753,17592367954458,2017-05-01 08:29:59,2017-05-01 08:27:28,110.2897,20.0127,110.3544,20.0242,2017,5,1
11370,433821,17592367759643,2017-05-01 08:14:14,2017-05-01 08:09:45,110.3225,20.0258,110.2997,20.0145,2017,5,1
11371,433822,17592367764808,2017-05-01 08:16:03,2017-05-01 08:11:03,110.2842,20.0071,110.3346,20.0268,2017,5,1
11372,433823,17592368124012,2017-05-01 08:46:45,2017-05-01 08:43:18,110.307,20.0102,110.3753,19.9784,2017,5,1
11373,433824,17592368317620,2017-05-01 08:59:43,2017-05-01 08:59:29,110.2992,20.0197,110.3567,20.0694,2017,5,1
11374,433825,17592368352935,2017-05-01 08:57:59,2017-05-01 08:55:00,110.3063,20.0163,110.3432,20.0633,2017,5,1
11446,433897,17592367714363,2017-05-01 08:13:06,2017-05-01 08:11:03,110.3455,20.0118,110.2825,20.0177,2017,5,1
11447,433898,17592368100810,0000-00-00 00:00:00,2017-05-01 08:38:34,110.345,20.0293,110.3275,20.024,2017,5,1
11448,433899,17592368184557,2017-05-01 08:56:02,2017-05-01 08:50:11,110.342,20.0304,110.3057,20.018,2017,5,1
11520,433971,17592360216531,2017-05-01 08:05:20,2017-05-01 08:30:00,110.4634,19.9369,110.3216,19.9119,2017,5,1
11523,433974,17592368232147,2017-05-01 08:58:28,2017-05-01 08:55:04,110.2852,19.9728,110.3617,19.9905,2017,5,1
11597,434048,17592367691403,2017-05-01 08:07:42,2017-05-01 08:05:11,110.3198,20.0716,110.3274,20.0252,2017,5,1
11598,434049,17592367967749,2017-05-01 08:43:18,2017-05-01 08:39:19,110.3573,20.0046,110.3242,20.0044,2017,5,1
11599,434050,17592367972794,2017-05-01 08:36:54,2017-05-01 08:31:34,110.2877,20.0201,110.3516,19.9926,2017,5,1
11600,434051,17592368006091,2017-05-01 08:47:09,2017-05-01 08:38:39,110.3461,20.03,110.3648,20.0246,2017,5,1
11665,434116,17592368149744,2017-05-01 08:42:47,2017-05-01 08:38:15,110.2936,20.0076,110.2972,19.976,2017,5,1
11666,434117,17592368456360,2017-05-01 09:00:06,2017-05-01 08:56:44,110.2943,20.0091,110.3204,20.0258,2017,5,1
11723,434174,17592367524048,2017-05-01 08:05:50,2017-05-01 08:01:08,110.3124,20.0277,110.3481,19.9942,2017,5,1
11724,434175,17592368270708,2017-05-01 08:51:24,2017-05-01 08:49:52,110.2467,19.769,110.3366,20.0697,2017,5,1
11800,434251,17592367805690,2017-05-01 08:24:07,2017-05-01 08:21:02,110.3115,20.0248,110.3396,20.0068,2017,5,1
11801,434252,17592367964992,2017-05-01 08:34:21,2017-05-01 08:29:51,110.3264,19.6965,110.3731,19.99,2017,5,1
11802,434253,17592368256713,2017-05-01 09:01:16,2017-05-01 08:58:27,110.3433,19.9841,110.3318,20.0681,2017,5,1
11803,434254,17592368260629,2017-05-01 08:58:59,2017-05-01 08:58:43,110.3624,19.9866,110.3817,19.9854,2017,5,1
11872,434323,17592368243477,2017-05-01 08:56:42,2017-05-01 08:54:13,110.3214,20.0243,110.3506,20.0255,2017,5,1
11873,434324,17592368451331,2017-05-01 09:01:50,2017-05-01 08:55:42,110.3441,19.9828,110.31,20.0141,2017,5,1
11939,434390,17592367520196,2017-05-01 08:02:57,2017-05-01 08:00:04,110.3111,20.0248,110.3109,19.9951,2017,5,1
11941,434392,17592368224478,2017-05-01 08:59:29,2017-05-01 08:53:31,110.4634,19.9369,110.3386,20.0244,2017,5,1
12002,434453,17592368012622,2017-05-01 08:42:20,2017-05-01 08:39:59,110.3488,19.9183,110.3405,19.9977,2017,5,1
12069,434520,17592367883461,2017-05-01 08:34:24,2017-05-01 08:32:50,110.3487,20.0159,110.3611,20.019,2017,5,1
12070,434521,17592368157020,0000-00-00 00:00:00,2017-05-01 08:39:45,110.3433,19.9841,110.3507,20.0256,2017,5,1
12213,434664,17592367599079,2017-05-01 08:09:12,2017-05-01 08:05:54,110.3398,20.0327,110.3411,20.0043,2017,5,1
12214,434665,17592367885635,2017-05-01 08:26:12,2017-05-01 08:24:46,110.3433,19.9841,110.3667,19.9886,2017,5,1
12215,434666,17592367917923,2017-05-01 08:38:21,2017-05-01 08:32:04,110.3317,19.9952,110.3023,20.0039,2017,5,1
12216,434667,17592367936205,2017-05-01 08:43:23,2017-05-01 08:36:34,110.3474,20.0693,110.3529,20.0277,2017,5,1
12217,434668,17592368200563,2017-05-01 08:51:08,2017-05-01 08:48:36,110.4976,19.9375,110.4783,19.9418,2017,5,1
12278,434729,17592367595615,2017-05-01 08:10:44,2017-05-01 08:04:59,110.3043,20.0209,110.357,19.9986,2017,5,1
12279,434730,17592368014350,2017-05-01 08:44:16,2017-05-01 08:40:20,110.3032,20.0214,110.3739,20.027,2017,5,1
12347,434798,17592368446352,2017-05-01 08:57:47,2017-05-01 08:54:40,110.2377,20.0367,110.188,20.0587,2017,5,1
12409,434860,17592367923656,0000-00-00 00:00:00,2017-05-01 08:33:18,110.4715,19.9819,110.4314,19.9688,2017,5,1
12470,434921,17592367734085,2017-05-01 08:26:43,2017-05-01 08:24:22,110.373,20.0167,110.319,20.0211,2017,5,1
12471,434922,17592368126586,2017-05-01 08:47:26,2017-05-01 08:43:51,110.3014,19.9946,110.3398,20.0309,2017,5,1
12472,434923,17592368212231,0000-00-00 00:00:00,2017-05-01 08:51:00,110.3686,19.9891,110.3507,19.995,2017,5,1
12473,434924,17592368281972,2017-05-01 08:53:54,2017-05-01 08:52:11,110.3284,20.0207,110.3523,20.0201,2017,5,1
12539,434990,17592367528251,0000-00-00 00:00:00,2017-05-01 08:02:16,110.3346,20.0632,110.3786,19.9892,2017,5,1
12541,434992,17592367731060,2017-05-01 08:19:18,2017-05-01 08:15:12,110.3745,20.0175,110.4728,19.9815,2017,5,1
12542,434993,17592368084210,2017-05-01 08:43:20,2017-05-01 08:35:05,110.2902,19.98,110.3021,20.0151,2017,5,1
12543,434994,17592368231524,2017-05-01 08:57:03,2017-05-01 08:54:57,110.3487,20.0159,110.2688,20.0151,2017,5,1
12671,435122,17592367586879,2017-05-01 08:16:16,2017-05-01 08:30:00,110.3603,20.0378,110.2891,19.9945,2017,5,1
12672,435123,17592367830048,2017-05-01 08:33:04,2017-05-01 08:26:44,110.3433,19.9841,110.3408,20.0399,2017,5,1
12738,435189,17592367802686,2017-05-01 08:25:49,2017-05-01 08:20:19,110.3596,20.004,110.3658,19.982,2017,5,1
12739,435190,17592367961219,2017-05-01 08:34:14,2017-05-01 08:29:00,110.3433,19.9841,110.3335,20.0413,2017,5,1
12740,435191,17592368025795,2017-05-01 08:44:42,2017-05-01 08:42:40,110.2814,20.0084,110.3001,20.0193,2017,5,1
12741,435192,17592368112449,2017-05-01 08:54:55,2017-05-01 08:51:05,110.2794,19.979,110.3397,20.0576,2017,5,1
12806,435257,17592367610177,2017-05-01 08:16:30,2017-05-01 08:12:07,110.3433,19.9836,110.3327,20.057,2017,5,1
12807,435258,17592367849310,2017-05-01 08:20:03,2017-05-01 08:16:07,110.2878,20.0048,110.3302,20.006,2017,5,1
12808,435259,17592368218484,2017-05-01 08:58:57,2017-05-01 08:52:17,110.3433,19.9841,110.2956,19.9892,2017,5,1
12877,435328,17592367487081,2017-05-01 08:09:22,2017-05-01 08:00:44,110.3212,19.9914,110.3459,20.0384,2017,5,1
12878,435329,17592367875426,2017-05-01 08:25:29,2017-05-01 08:22:24,110.3606,19.9932,110.345,19.9983,2017,5,1
12879,435330,17592368151003,2017-05-01 08:42:15,2017-05-01 08:38:31,110.3296,19.9868,110.2958,20.0159,2017,5,1
13033,435484,17592368007725,2017-05-01 08:45:06,2017-05-01 08:42:01,110.3182,20.0637,110.3403,20.0037,2017,5,1
13034,435485,17592368096517,2017-05-01 08:55:02,2017-05-01 08:49:59,110.3073,20.0106,110.3327,20.0108,2017,5,1
13035,435486,17592368108745,2017-05-01 08:54:38,2017-05-01 08:50:49,110.3206,20.0233,110.3617,20.0019,2017,5,1
13036,435487,17592368281284,2017-05-01 08:55:13,2017-05-01 08:52:02,110.3558,20.0526,110.3398,20.0233,2017,5,1
13037,435488,17592368377019,2017-05-01 09:08:15,2017-05-01 08:59:57,110.3344,20.0326,110.3571,19.9878,2017,5,1
13098,435549,17592367783043,2017-05-01 08:17:27,2017-05-01 08:15:34,110.3185,20.0381,110.3539,20.0194,2017,5,1
13099,435550,17592367967570,2017-05-01 08:33:48,2017-05-01 08:30:26,110.343,20.0436,110.3318,19.9806,2017,5,1
13100,435551,17592368252108,2017-05-01 08:52:46,2017-05-01 08:46:04,110.3739,20.0175,110.4111,20.0203,2017,5,1
13160,435611,17592367764882,2017-05-01 08:13:16,2017-05-01 08:11:04,110.3484,20.003,110.376,19.9889,2017,5,1
13161,435612,17592368109960,2017-05-01 08:42:47,2017-05-01 08:40:27,110.3295,20.0618,110.3462,20.0333,2017,5,1
13224,435675,17592367796477,2017-05-01 08:24:35,2017-05-01 08:22:35,110.3306,19.9952,110.3386,20.0374,2017,5,1
13289,435740,17592368137405,2017-05-01 08:55:29,2017-05-01 08:52:47,110.3745,20.0175,110.369,20.0214,2017,5,1
13363,435814,17592367774330,2017-05-01 08:16:29,2017-05-01 08:13:25,110.3393,20.0146,110.3745,20.0294,2017,5,1
13364,435815,17592367902353,2017-05-01 08:36:42,2017-05-01 08:34:10,110.4025,20.0255,110.3539,20.031,2017,5,1
13365,435816,17592368243395,0000-00-00 00:00:00,2017-05-01 08:57:24,110.3487,20.0191,110.462,19.9786,2017,5,1
13453,435904,17592367678475,2017-05-01 08:04:08,2017-05-01 08:01:45,110.3335,19.9962,110.3866,19.9821,2017,5,1
13518,435969,17592367579802,2017-05-01 08:03:33,2017-05-01 08:00:45,110.3446,19.9821,110.3067,20.0013,2017,5,1
13519,435970,17592367886658,2017-05-01 08:29:26,2017-05-01 08:25:00,110.32,20.0268,110.3234,20.0164,2017,5,1
13578,436029,17592365463041,0000-00-00 00:00:00,2017-05-01 08:30:00,110.354,20.0438,110.338,20.0465,2017,5,1
13584,436035,17592367792702,2017-05-01 08:21:45,2017-05-01 08:17:54,110.3433,19.9841,110.3417,20.0386,2017,5,1
13585,436036,17592367894731,2017-05-01 08:31:39,2017-05-01 08:26:53,110.3302,20.0159,110.2993,20.0204,2017,5,1
13650,436101,17592367914927,2017-05-01 08:38:45,2017-05-01 08:31:24,110.3655,20.0419,110.2811,20.0054,2017,5,1
13651,436102,17592367929053,2017-05-01 08:45:05,2017-05-01 08:36:03,110.3632,20.0238,110.3551,20.0504,2017,5,1
13652,436103,17592367969413,0000-00-00 00:00:00,2017-05-01 08:39:26,110.2383,20.0355,110.3089,20.115,2017,5,1
13684,436135,17592380362960,0000-00-00 00:00:00,2017-05-02 08:30:00,110.4634,19.9369,110.3567,20.0388,2017,5,1
13719,436170,17592367577928,2017-05-01 08:04:21,2017-05-01 08:00:14,110.4634,19.9369,110.3625,20.0248,2017,5,1
13720,436171,17592367770527,2017-05-01 08:14:30,2017-05-01 08:12:29,110.35,20.0558,110.3837,20.0226,2017,5,1
13721,436172,17592368057083,2017-05-01 08:36:16,2017-05-01 08:29:11,110.3306,19.9952,110.3046,20.0159,2017,5,1
